"
Watford
","
West Ham United"
Starting XI
1,Gomes,[],1,D. Randolph,[]
25,J. Holebas,"[('yellow-card', ""83'"")]",2,W. Reid,[]
22,D. Janmaat,"[('yellow-card', ""36'""), ('sub-out', ""52'"")]",23,José Fonte,[]
3,M. Britos,[],3,A. Cresswell,[]
4,Y. Kaboul,[],16,M. Noble,[]
11,V. Behrami,[],7,S. Feghouli,[]
29,E. Capoue,[],14,Pedro Obiang,[]
8,T. Cleverley,"[('yellow-card', ""68'"")]",30,M. Antonio,"[('yellow-card', ""45'+""), ('sec-yellow-card', ""86'"")]"
21,M. Niang,"[('sub-out', ""82'"")]",11,R. Snodgrass,"[('sub-out', ""65'"")]"
20,M. Zárate,"[('sub-out', ""45'+"")]",8,C. Kouyaté,"[('yellow-card', ""65'"")]"
9,T. Deeney,[],10,M. Lanzini,"[('sub-out', ""90'+"")]"
