"
Cagliari
","
Udinese
"
Starting XI
30,M. Storari,[],1,O. Karnezis,"[('yellow-card', ""35'"")]"
19,F. Pisacane,[],2,M. Wagué,"[('yellow-card', ""90'+"")]"
23,L. Ceppitelli,[],5,Danilo,[]
2,Bruno Alves,[],53,Ali Adnan,[]
18,N. Barella,[],27,S. Widmer,"[('sub-out', ""62'"")]"
8,D. Di Gennaro,"[('yellow-card', ""21'""), ('sub-out', ""62'"")]",14,J. Jankto,[]
3,M. Isla,"[('yellow-card', ""68'"")]",26,S. Kums,[]
20,S. Padoin,[],6,S. Fofana,[]
17,Diego Farias,"[('sub-out', ""87'"")]",9,D. Zapata,"[('sub-out', ""68'"")]"
25,M. Sau,"[('yellow-card', ""70'""), ('sub-out', ""83'"")]",19,Ryder Matos,"[('sub-out', ""62'"")]"
22,M. Borriello,[],77,C. Théréau,[]
