"
Metz
","
Olympique Lyonnais
"
Starting XI
1,T. Didillon,[],1,Anthony Lopes,[]
6,S. Falette,[],13,C. Jallet,[]
23,C. Philipps,"[('yellow-card', ""36'""), ('sub-out', ""73'"")]",5,M. Diakhaby,"[('yellow-card', ""57'"")]"
13,F. Signorino,[],15,J. Morel,[]
25,Iván,[],4,E. Mammana,[]
5,G. Milán,[],21,M. Gonalons,"[('sub-out', ""85'"")]"
24,R. Cohade,[],28,M. Valbuena,[]
19,F. Mollet,"[('yellow-card', ""4'"")]",29,L. Tousart,[]
22,K. Lejeune,"[('sub-out', ""67'"")]",18,N. Fekir,[]
14,G. Mandjeck,"[('yellow-card', ""76'"")]",10,A. Lacazette,"[('sub-out', ""85'"")]"
11,O. N'Guette,[],11,R. Ghezzal,"[('sub-out', ""77'"")]"
