"
Chicago Fire
","
Montreal Impact
"
Starting XI
1,J. Bava,[],1,E. Bush,[]
16,J. Campbell,[],6,H. Camara,[]
3,B. Vincent,[],18,C. Duvall,"[('yellow-card', ""57'"")]"
5,M. Harrington,[],14,A. Arregui,"[('yellow-card', ""60'""), ('sub-out', ""62'"")]"
66,João Meira,[],36,V. Cabrera,"[('yellow-card', ""76'""), ('red-card', ""80'"")]"
12,A. Álvarez,"[('sub-out', ""65'"")]",3,D. Lovitz,"[('yellow-card', ""78'"")]"
6,D. McCarty,[],30,H. Bernardello,[]
31,B. Schweinsteiger,[],33,M. Donadel,"[('sub-out', ""74'"")]"
19,Juninho,"[('yellow-card', ""41'""), ('sec-yellow-card', ""71'"")]",13,J. Tabla,[]
23,N. Nikolić,"[('sub-out', ""75'"")]",7,D. Oduro,"[('sub-out', ""83'"")]"
11,D. Accam,[],21,M. Mancosu,[]
