"
Cruz Azul
","
Morelia
"
Starting XI
1,José Corona,[],1,F. Rodríguez,[]
2,O. Mendoza,[],15,S. Vegas,[]
16,A. Aldrete,"[('yellow-card', ""62'"")]",2,E. Pérez,[]
4,J. Domínguez,[],24,G. Achilier,"[('red-card', ""80'"")]"
6,J. Velázquez,[],17,E. Loeschbor,"[('yellow-card', ""20'"")]"
8,G. Peñalba,"[('yellow-card', ""44'"")]",19,D. Valdés,"[('yellow-card', ""56'""), ('sub-out', ""82'"")]"
10,C. Giménez,[],20,R. Millar,"[('sub-out', ""46'"")]"
22,R. Baca,[],26,A. Rocha,[]
14,M. Rodríguez,"[('sub-out', ""82'"")]",9,R. Ruidíaz,[]
13,Á. Mena,[],23,J. Cuero,[]
27,Jorge Benítez,"[('sub-out', ""70'"")]",22,A. Polo,"[('sub-out', ""69'"")]"
