"
Fiorentina
","
Udinese"
Starting XI
12,C. Tătărușanu,[],1,O. Karnezis,[]
2,G. Rodríguez,[],3,Samir,[]
40,N. Tomović,[],30,Felipe,[]
13,D. Astori,[],5,Danilo,[]
25,F. Chiesa,[],14,J. Jankto,"[('sub-out', ""46'"")]"
31,H. Milić,"[('yellow-card', ""83'"")]",6,S. Fofana,"[('yellow-card', ""79'"")]"
20,Borja Valero,[],10,R. de Paul,"[('sub-out', ""54'"")]"
8,M. Vecino,"[('sub-out', ""74'"")]",23,E. Hallfreðsson,"[('yellow-card', ""38'"")]"
5,M. Badelj,[],27,S. Widmer,[]
10,F. Bernardeschi,"[('yellow-card', ""30'""), ('sub-out', ""84'"")]",9,D. Zapata,[]
30,K. Babacar,"[('sub-out', ""67'"")]",77,C. Théréau,"[('sub-out', ""67'"")]"
