"
Crystal Palace
","
Middlesbrough
"
Starting XI
13,W. Hennessey,[],26,Víctor Valdés,[]
2,J. Ward,"[('yellow-card', ""83'"")]",2,Fábio,"[('yellow-card', ""75'"")]"
12,M. Sakho,[],5,B. Espinosa,[]
5,J. Tomkins,[],6,B. Gibson,[]
3,P. van Aanholt,"[('sub-out', ""87'"")]",4,Daniel Ayala,[]
11,W. Zaha,"[('sub-out', ""88'"")]",34,A. Forshaw,"[('sub-out', ""61'"")]"
42,J. Puncheon,[],21,G. Ramírez,[]
10,A. Townsend,[],19,S. Downing,[]
28,L. Milivojević,[],14,M. de Roon,[]
7,Y. Cabaye,"[('yellow-card', ""30'""), ('sub-out', ""63'"")]",10,Álvaro Negredo,"[('sub-out', ""46'"")]"
17,C. Benteke,[],18,C. Stuani,"[('sub-out', ""79'"")]"
