"
Manchester United
","
West Ham United
"
Starting XI
1,David de Gea,[],1,D. Randolph,[]
36,M. Darmian,[],19,J. Collins,[]
4,P. Jones,[],3,A. Cresswell,"[('yellow-card', ""90'"")]"
5,M. Rojo,[],21,A. Ogbonna,[]
25,A. Valencia,"[('yellow-card', ""90'+"")]",8,C. Kouyaté,[]
8,Mata,"[('sub-out', ""65'"")]",14,Pedro Obiang,[]
14,J. Lingard,"[('sub-out', ""85'"")]",27,D. Payet,"[('sub-out', ""90'+"")]"
6,P. Pogba,"[('yellow-card', ""27'"")]",10,M. Lanzini,"[('sub-out', ""74'"")]"
21,Ander Herrera,[],16,M. Noble,[]
19,M. Rashford,"[('sub-out', ""65'"")]",30,M. Antonio,[]
9,Z. Ibrahimović,[],15,D. Sakho,"[('sub-out', ""66'"")]"
