"
Werder Bremen
","
Ingolstadt"
Starting XI
33,J. Drobný,[],35,M. Hansen,[]
2,S. García,[],29,M. Suttner,"[('yellow-card', ""90'+"")]"
18,N. Moisander,[],34,M. Matip,[]
4,R. Bauer,[],3,A. Jung,"[('sub-out', ""46'"")]"
26,L. Sané,[],32,M. Tisserand,"[('yellow-card', ""30'"")]"
22,F. Bartels,[],33,F. Hadergjonaj,[]
16,Z. Junuzović,[],36,A. Cohen,"[('sub-out', ""85'"")]"
44,P. Bargfrede,[],10,P. Groß,"[('yellow-card', ""79'""), ('sub-out', ""82'"")]"
29,S. Gnabry,"[('sub-out', ""86'"")]",8,Roger,[]
14,C. Pizarro,[],7,M. Leckie,[]
10,M. Kruse,"[('sub-out', ""74'"")]",9,M. Hartmann,[]
