"
Liverpool
","
Plymouth Argyle
"
Starting XI
1,L. Karius,[],23,L. McCormick,[]
12,J. Gomez,[],18,O. Threlkeld,[]
18,Alberto Moreno,[],16,B. Purrington,[]
21,Lucas Leiva,[],4,Y. Songo'o,[]
35,K. Stewart,[],15,S. Bradley,[]
23,E. Can,"[('sub-out', ""63'"")]",2,G. Miller,"[('sub-out', ""76'"")]"
54,S. Ojo,[],10,G. Carey,[]
53,O. Ejaria,"[('sub-out', ""75'"")]",8,J. Slew,[]
66,T. Arnold,[],24,D. Fox,[]
27,D. Origi,[],26,A. Garita,"[('sub-out', ""65'"")]"
58,B. Woodburn,"[('sub-out', ""75'"")]",14,J. Jervis,[]
