"
Liverpool
","
West Ham United
"
Starting XI
1,L. Karius,[],1,D. Randolph,[]
2,N. Clyne,[],2,W. Reid,[]
6,D. Lovren,"[('sub-out', ""46'"")]",3,A. Cresswell,[]
32,J. Matip,[],21,A. Ogbonna,[]
20,A. Lallana,[],4,H. Nordtveit,[]
5,G. Wijnaldum,[],30,M. Antonio,[]
14,J. Henderson,[],10,M. Lanzini,"[('sub-out', ""78'"")]"
7,J. Milner,[],16,M. Noble,[]
27,D. Origi,[],27,D. Payet,[]
19,S. Mané,"[('yellow-card', ""76'"")]",14,Pedro Obiang,[]
11,Roberto Firmino,"[('yellow-card', ""53'"")]",20,A. Ayew,"[('sub-out', ""63'"")]"
