"
Olympique Lyonnais
","
Lorient
"
Starting XI
1,Anthony Lopes,[],40,B. Lecomte,[]
4,E. Mammana,"[('yellow-card', ""82'"")]",24,W. Lautoa,"[('yellow-card', ""39'""), ('sub-out', ""75'"")]"
2,M. Yanga-Mbiwa,[],13,M. Ciani,[]
20,Rafael,"[('yellow-card', ""12'"")]",25,V. Le Goff,[]
13,C. Jallet,[],20,S. Moreira,[]
8,C. Tolisso,[],15,M. Peybernes,"[('sub-out', ""46'"")]"
21,M. Gonalons,[],10,S. Marveaux,[]
12,J. Ferri,"[('sub-out', ""64'"")]",7,A. Mvuemba,[]
9,M. Depay,[],12,B. Moukandjo,[]
18,N. Fekir,"[('yellow-card', ""44'"")]",9,A. Waris,[]
27,M. Cornet,"[('sub-out', ""64'"")]",14,J. Aliadière,"[('sub-out', ""46'"")]"
