"
Barcelona
","
Sevilla
"
Starting XI
1,M. ter Stegen,[],1,Sergio Rico,[]
14,J. Mascherano,[],5,C. Lenglet,[]
3,Piqué,"[('yellow-card', ""15'""), ('sub-out', ""77'"")]",24,G. Mercado,"[('sub-out', ""46'"")]"
23,S. Umtiti,[],18,Sergio Escudero,[]
8,Iniesta,[],21,N. Pareja,[]
4,I. Rakitić,"[('yellow-card', ""78'""), ('sub-out', ""80'"")]",3,Mariano,[]
5,Busquets,"[('yellow-card', ""71'"")]",20,Vitolo,"[('yellow-card', ""57'""), ('sec-yellow-card', ""90'+"")]"
20,Sergi Roberto,[],15,S. N'Zonzi,[]
11,Neymar,[],8,Iborra,"[('yellow-card', ""38'""), ('sub-out', ""76'"")]"
9,L. Suárez,"[('sub-out', ""65'"")]",10,S. Nasri,"[('sub-out', ""46'"")]"
10,L. Messi,[],11,J. Correa,[]
