"
Lazio
","
Roma
"
Starting XI
22,F. Marchetti,[],1,W. Szczęsny,[]
13,Wallace,[],44,K. Manolas,[]
8,D. Basta,"[('sub-out', ""80'"")]",2,A. Rüdiger,"[('yellow-card', ""51'"")]"
26,Ş. Radu,[],20,F. Fazio,[]
20,L. Biglia,"[('yellow-card', ""29'""), ('sub-out', ""80'"")]",33,Emerson,[]
16,M. Parolo,"[('yellow-card', ""79'"")]",13,Bruno Peres,"[('yellow-card', ""84'""), ('sub-out', ""90'+"")]"
21,S. Milinković-Savić,[],6,K. Strootman,"[('yellow-card', ""67'"")]"
19,S. Lulić,"[('yellow-card', ""70'"")]",16,D. De Rossi,[]
10,Felipe Anderson,[],4,R. Nainggolan,[]
17,C. Immobile,[],8,D. Perotti,[]
14,B. Keita,"[('sub-out', ""85'"")]",9,E. Džeko,[]
