"
Dijon
","
PSG
"
Starting XI
30,B. Reynet,[],16,A. Areola,[]
23,V. Rüfli,"[('yellow-card', ""53'"")]",20,L. Kurzawa,[]
26,F. Chafik,[],19,S. Aurier,"[('yellow-card', ""87'"")]"
27,C. Varrault,[],2,Thiago Silva,[]
4,J. Lotiès,[],5,Marquinhos,[]
8,P. Lees Melou,"[('sub-out', ""87'"")]",23,J. Draxler,[]
17,M. Abeid,[],14,B. Matuidi,"[('sub-out', ""72'"")]"
15,F. Balmont,"[('sub-out', ""85'"")]",7,Lucas Moura,"[('sub-out', ""72'"")]"
13,M. Martin,"[('sub-out', ""76'"")]",25,A. Rabiot,[]
9,L. Diony,[],8,T. Motta,"[('yellow-card', ""32'"")]"
11,Júlio Tavares,[],9,E. Cavani,"[('sub-out', ""85'"")]"
