"
Olympique Marseille
","
PSG
"
Starting XI
16,Y. Pelé,[],1,K. Trapp,[]
6,Rolando,[],5,Marquinhos,[]
2,H. Sakai,[],20,L. Kurzawa,[]
21,P. Evra,"[('yellow-card', ""38'""), ('sub-out', ""46'"")]",2,Thiago Silva,[]
24,R. Fanni,[],12,T. Meunier,[]
19,W. Vainqueur,[],25,A. Rabiot,[]
11,D. Payet,[],6,M. Verratti,"[('yellow-card', ""29'"")]"
26,F. Thauvin,"[('sub-out', ""67'"")]",10,J. Pastore,"[('sub-out', ""55'"")]"
27,M. Lopez,[],7,Lucas Moura,"[('sub-out', ""73'"")]"
29,A. Zambo Anguissa,[],14,B. Matuidi,[]
14,C. N'Jie,"[('sub-out', ""52'"")]",9,E. Cavani,"[('sub-out', ""82'"")]"
