"
Schalke 04
","
Freiburg"
Starting XI
1,R. Fährmann,[],1,A. Schwolow,[]
6,S. Kolašinac,[],4,C. Söyüncü,[]
20,T. Kehrer,[],15,P. Stenzel,"[('sub-out', ""79'"")]"
4,B. Höwedes,[],17,L. Kübler,"[('sub-out', ""63'"")]"
10,N. Bentaleb,[],30,C. Günter,[]
8,L. Goretzka,[],5,M. Gulde,[]
21,A. Schöpf,[],32,V. Grifo,[]
7,M. Meyer,"[('sub-out', ""87'"")]",8,M. Frantz,[]
5,J. Geis,"[('yellow-card', ""42'""), ('sub-out', ""59'"")]",23,J. Schuster,[]
11,Y. Konoplyanka,[],19,J. Haberer,[]
16,F. Reese,"[('sub-out', ""68'"")]",7,F. Niederlechner,"[('sub-out', ""83'"")]"
