"
Colorado Rapids
","
New England
"
Starting XI
18,Z. MacMath,[],1,C. Cropper,[]
44,A. Sjöberg,[],8,C. Tierney,"[('yellow-card', ""14'""), ('sub-out', ""74'"")]"
33,J. Watts,[],19,A. Mlinar Delamea,[]
3,E. Miller,[],2,A. Farrell,[]
94,M. Hairston,"[('sub-out', ""64'"")]",4,B. Angoua,[]
4,M. Burch,[],14,D. Fagúndez,[]
8,D. Powers,"[('yellow-card', ""69'""), ('sub-out', ""79'"")]",11,K. Rowe,[]
22,M. Azira,[],6,S. Caldwell,[]
6,S. Cronin,"[('yellow-card', ""75'"")]",24,L. Nguyen,"[('sub-out', ""57'"")]"
14,D. Badji,"[('sub-out', ""84'"")]",23,K. Kamara,"[('yellow-card', ""79'"")]"
9,K. Doyle,[],17,J. Agudelo,"[('sub-out', ""83'"")]"
