"
Cagliari
","
Bologna
"
Starting XI
1,Rafael,[],83,A. Mirante,[]
19,F. Pisacane,[],25,A. Masina,[]
2,Bruno Alves,[],20,D. Maietta,"[('yellow-card', ""13'"")]"
23,L. Ceppitelli,"[('sub-out', ""78'"")]",2,M. Oikonomou,[]
24,M. Capuano,[],4,E. Krafth,"[('red-card', ""90'+"")]"
77,P. Tachtsidis ,"[('yellow-card', ""31'"")]",5,E. Pulgar,[]
3,M. Isla,[],17,G. Donsah,"[('yellow-card', ""35'"")]"
4,D. Dessena,"[('sub-out', ""86'"")]",16,Á. Nagy,"[('sub-out', ""72'"")]"
8,D. Di Gennaro,[],14,F. Di Francesco,"[('sub-out', ""62'"")]"
25,M. Sau,"[('yellow-card', ""6'"")]",10,M. Destro,"[('sub-out', ""90'"")]"
22,M. Borriello,[],11,L. Krejčí,[]
