"
Guingamp
","
Caen
"
Starting XI
1,K. Johnsson,[],1,R. Vercoutre,[]
29,C. Kerbrat,[],28,D. Da Silva,[]
15,J. Sorbon,[],24,F. Guilbert,[]
3,Fernando Marçal,[],5,A. Yahia,"[('yellow-card', ""83'"")]"
22,J. Martins-Pereira,[],25,J. Féret,[]
8,L. Deaux,[],6,J. Delaplace,"[('sub-out', ""81'"")]"
24,M. Coco,"[('sub-out', ""84'"")]",18,J. Adéoti,[]
17,E. Didot,[],11,V. Bessat,"[('yellow-card', ""69'"")]"
5,M. Diallo,"[('yellow-card', ""38'""), ('sub-out', ""64'"")]",26,I. Santini,[]
12,N. De Pauw,"[('sub-out', ""64'"")]",14,J. Louis,"[('sub-out', ""65'"")]"
23,J. Briand,[],12,R. Rodelin,"[('sub-out', ""77'"")]"
