"
Atlas
","
Pumas
"
Starting XI
30,M. Fraga,[],13,A. Saldívar,[]
18,L. Robles,"[('sub-out', ""79'"")]",18,J. García,[]
5,G. Aguirre,[],89,P. Jaquez,"[('yellow-card', ""30'"")]"
3,L. Jiménez,[],4,D. Verón,[]
13,J. Salas,[],6,K. Escamilla,"[('sub-out', ""90'+"")]"
14,R. Reyes,[],17,J. Gallardo,[]
20,C. Aboagye,[],10,Abraham,[]
27,J. Madueña,[],5,A. Mendoza,[]
11,M. Alustiza,[],7,J. Cortés,[]
28,M. Barragán,"[('sub-out', ""68'"")]",20,M. Britos,[]
15,B. Garnica,[],11,B. Rabello,[]
