"
Feyenoord
","
Groningen
"
Starting XI
25,B. Jones,[],1,S. Padt,[]
6,J. van der Heijden,[],3,K. Larsen,[]
2,R. Karsdorp,[],6,E. Reijnen,[]
33,Eric Botteghin,[],25,D. Payne,"[('yellow-card', ""20'"")]"
4,T. Kongolo,"[('sub-out', ""82'"")]",8,R. Jenssen,"[('sub-out', ""80'"")]"
10,T. Vilhena,"[('yellow-card', ""40'"")]",22,S. Tibbling,"[('sub-out', ""64'"")]"
28,J. Toornstra,[],20,Y. van Nieff,[]
8,K. El Ahmadi,"[('sub-out', ""76'"")]",12,J. Bacuna,"[('red-card', ""75'"")]"
11,E. Elia,[],5,S. Memišević,[]
9,N. Jørgensen,[],11,B. Linssen,"[('sub-out', ""57'"")]"
19,S. Berghuis,[],14,M. Mahi,[]
