"
Empoli
","
Palermo
"
Starting XI
28,Ł. Skorupski,[],1,J. Posavec,[]
6,G. Bellusci,[],12,G. González,[]
2,V. Laurini,"[('yellow-card', ""57'"")]",6,E. Goldaniga,[]
21,M. Pasqual,[],3,A. Rispoli,[]
24,U. Ćosić,[],15,T. Cionek,"[('yellow-card', ""76'""), ('sub-out', ""81'"")]"
8,A. El Hadji,[],89,M. Morganella,"[('yellow-card', ""74'""), ('sub-out', ""75'"")]"
10,R. Saponara,"[('sub-out', ""65'"")]",25,Bruno Henrique,"[('yellow-card', ""90'+"")]"
33,R. Krunić,[],28,M. Jajalo,"[('sub-out', ""83'"")]"
11,D. Croce,[],14,A. Gazzi,[]
89,G. Marilungo,"[('sub-out', ""76'"")]",21,R. Quaison,[]
9,L. Mchedlidze,[],30,I. Nestorovski,[]
