"
LA Galaxy
","
Dallas
"
Starting XI
12,B. Rowe,[],18,C. Seitz,[]
4,D. Romney,[],2,H. Grana,[]
5,D. Steres,[],24,M. Hedges,"[('yellow-card', ""85'"")]"
37,J. Van Damme,[],25,W. Zimmerman,[]
7,R. Alessandrini,"[('sub-out', ""86'"")]",31,M. Figueroa,"[('yellow-card', ""83'"")]"
13,J. Jones,"[('yellow-card', ""17'"")]",23,K. Acosta,[]
17,S. Lletget,[],21,M. Barrios,"[('sub-out', ""68'"")]"
8,João Pedro,"[('yellow-card', ""41'"")]",7,C. Gruezo,[]
25,R. Garcia,"[('sub-out', ""71'"")]",37,M. Urruti,"[('sub-out', ""79'"")]"
10,G. dos Santos,[],20,R. Lamah,[]
32,J. McBean,"[('sub-out', ""78'"")]",9,C. Colmán,"[('sub-out', ""68'"")]"
