"
Sporting Gijón
","
Málaga
"
Starting XI
1,Pichu Cuéllar,[],1,C. Kameni,[]
11,Lora,[],15,F. Ricca,[]
3,J. Babin,[],24,Luis Hernández,"[('yellow-card', ""58'"")]"
15,Canella,[],18,R. Rosales,[]
4,Jorge Meré,"[('yellow-card', ""86'"")]",5,Diego Llorente,[]
10,Nacho Cases,"[('sub-out', ""82'"")]",31,Pablo Fornals,"[('yellow-card', ""21'"")]"
6,Sergio Álvarez,[],11,G. Castro,[]
19,Carlos Carmona,"[('sub-out', ""73'"")]",6,Ignacio Camacho,[]
8,L. Traoré,"[('sub-out', ""61'"")]",20,Keko,"[('yellow-card', ""70'""), ('sub-out', ""75'"")]"
9,Carlos Castro,[],19,Sandro Ramírez,"[('yellow-card', ""45'""), ('sub-out', ""88'"")]"
14,Burgui,"[('yellow-card', ""80'"")]",8,Michael Santos,"[('sub-out', ""68'"")]"
