"
Olympique Lyonnais
","
Metz
"
Starting XI
1,Anthony Lopes,[],1,T. Didillon,[]
13,C. Jallet,[],4,M. Biševac,[]
20,Rafael,[],2,F. Diagne,"[('yellow-card', ""21'""), ('sub-out', ""62'"")]"
4,E. Mammana,[],25,Iván,[]
5,M. Diakhaby,"[('yellow-card', ""72'"")]",6,S. Falette,[]
29,L. Tousart,"[('sub-out', ""83'"")]",13,F. Signorino,[]
8,C. Tolisso,[],14,G. Mandjeck,[]
18,N. Fekir,"[('sub-out', ""82'"")]",19,F. Mollet,"[('sub-out', ""76'"")]"
9,M. Depay,[],10,C. Doukouré,"[('yellow-card', ""41'"")]"
10,A. Lacazette,[],9,M. Erdinç,[]
27,M. Cornet,"[('sub-out', ""77'"")]",15,T. Vion,"[('yellow-card', ""5'""), ('sub-out', ""62'"")]"
