"
Guadalajara
","
Puebla
"
Starting XI
30,R. Cota,[],17,C. Campestrini,[]
6,Edwin Hernández,"[('sub-out', ""82'"")]",2,R. Herrera,[]
2,O. Alanís,"[('sub-out', ""46'"")]",21,A. Cortés,"[('yellow-card', ""67'""), ('sec-yellow-card', ""73'"")]"
3,C. Salcido,[],4,I. Centurión,[]
10,E. López,"[('sub-out', ""46'"")]",12,Ó. Rojas,[]
25,M. Pérez,[],5,E. Dueñas,[]
23,J. Vázquez,"[('yellow-card', ""6'""), ('sec-yellow-card', ""66'"")]",7,E. Orrantía,[]
14,Á. Zaldívar,[],22,P. Araújo,[]
17,J. Sánchez,[],25,A. Canelo,"[('sub-out', ""87'"")]"
9,A. Pulido,[],6,P. Míguez,"[('yellow-card', ""44'""), ('sub-out', ""46'"")]"
21,C. Fierro,[],11,F. González,"[('sub-out', ""75'"")]"
