"
Guingamp
","
Olympique Lyonnais
"
Starting XI
1,K. Johnsson,[],1,Anthony Lopes,[]
3,Fernando Marçal,"[('sub-out', ""41'"")]",13,C. Jallet,[]
6,B. Sankoh,"[('yellow-card', ""35'"")]",15,J. Morel,[]
29,C. Kerbrat,[],5,M. Diakhaby,"[('yellow-card', ""20'"")]"
22,J. Martins-Pereira,"[('yellow-card', ""59'"")]",2,M. Yanga-Mbiwa,"[('yellow-card', ""27'"")]"
17,E. Didot,[],21,M. Gonalons,[]
5,M. Diallo,[],29,L. Tousart,"[('sub-out', ""85'"")]"
10,N. Benezet,"[('sub-out', ""81'"")]",27,M. Cornet,"[('sub-out', ""80'"")]"
8,L. Deaux,[],18,N. Fekir,[]
19,Y. Salibur,"[('sub-out', ""88'"")]",11,R. Ghezzal,"[('sub-out', ""67'"")]"
23,J. Briand,[],10,A. Lacazette,[]
