"
Darmstadt 98
","
Augsburg
"
Starting XI
31,M. Esser,[],35,M. Hitz,[]
7,A. Fedetskiy,[],36,M. Hinteregger,[]
3,A. Milosevic,[],2,P. Verhaegh,[]
32,F. Holland,[],3,K. Stafylidis,[]
4,A. Sulu,[],14,J. Morávek,"[('sub-out', ""77'"")]"
20,M. Heller,"[('yellow-card', ""88'"")]",7,Halil Altıntop,[]
34,Hamit Altıntop,[],21,D. Kohr,[]
10,J. Rosenthal,"[('sub-out', ""35'"")]",20,G. Kačar,[]
33,S. Sam,"[('sub-out', ""46'"")]",19,Ja-Cheol Koo,"[('sub-out', ""90'+"")]"
8,J. Gondorf,[],22,Dong-Won Ji,[]
16,A. Colak,"[('sub-out', ""76'"")]",25,R. Bobadilla,"[('sub-out', ""89'"")]"
