"
Hamburger SV
","
Köln
"
Starting XI
1,R. Adler,[],1,T. Horn,[]
9,K. Papadopoulos,[],16,P. Olkowski,[]
28,G. Jung,"[('sub-out', ""46'"")]",34,K. Rausch,[]
6,Douglas Santos,[],2,N. Subotić,[]
13,M. Mavraj,[],14,J. Hector,[]
2,D. Diekmeier,[],5,D. Maroh,"[('sub-out', ""46'"")]"
12,Walace,"[('yellow-card', ""67'""), ('sub-out', ""70'"")]",17,C. Clemens,"[('sub-out', ""76'"")]"
17,F. Kostić,[],6,M. Höger,[]
8,L. Holtby,"[('yellow-card', ""60'"")]",8,M. Jojić,"[('yellow-card', ""37'"")]"
27,N. Müller,"[('sub-out', ""53'"")]",27,A. Modeste,[]
7,B. Wood,[],11,S. Zoller,"[('yellow-card', ""34'"")]"
