"
Rennes
","
Saint-Étienne
"
Starting XI
1,B. Costil,[],16,S. Ruffier,[]
32,J. Gnagnon,[],2,K. Théophile Catherine,[]
15,R. Bensebaini,[],12,C. M'Bengue,[]
29,R. Danzé,[],4,L. Lacroix,[]
24,L. Baal,[],24,L. Perrin,[]
23,A. Hunou,[],7,B. Dabo,"[('sub-out', ""68'"")]"
28,Y. Gourcuff,[],17,O. Selnæs,"[('yellow-card', ""83'"")]"
21,B. André,"[('yellow-card', ""65'"")]",14,J. Veretout,"[('yellow-card', ""57'""), ('sub-out', ""74'"")]"
6,G. Fernandes,"[('yellow-card', ""51'""), ('sub-out', ""89'"")]",9,N. Roux,[]
13,G. Sio,"[('yellow-card', ""73'""), ('sub-out', ""74'"")]",21,R. Hamouma,"[('sub-out', ""65'"")]"
7,P. Ntep,"[('sub-out', ""84'"")]",10,O. Tannane,[]
