"
Leicester City
","
Manchester City
"
Starting XI
21,R. Zieler,[],1,C. Bravo,[]
17,D. Simpson,"[('yellow-card', ""19'"")]",5,P. Zabaleta,[]
6,R. Huth,[],24,J. Stones,[]
28,C. Fuchs,[],11,A. Kolarov,[]
5,W. Morgan,[],3,B. Sagna,[]
13,D. Amartey,[],21,David Silva,[]
11,M. Albrighton,[],15,Jesús Navas,"[('sub-out', ""58'"")]"
10,A. King,[],17,K. De Bruyne,[]
9,J. Vardy,"[('sub-out', ""88'"")]",8,İ. Gündoğan,"[('sub-out', ""68'"")]"
26,R. Mahrez,"[('yellow-card', ""57'""), ('sub-out', ""90'+"")]",6,Fernando,"[('yellow-card', ""67'"")]"
19,I. Slimani,"[('sub-out', ""78'"")]",72,K. Iheanacho,"[('sub-out', ""58'"")]"
