"
Chelsea
","
Peterborough United
"
Starting XI
1,A. Begović,[],1,L. McGee,[]
26,J. Terry,"[('red-card', ""67'"")]",2,M. Smith,[]
5,K. Zouma,[],3,A. Hughes,"[('sub-out', ""83'"")]"
2,B. Ivanović,[],5,R. Tafazolli,"[('yellow-card', ""33'"")]"
24,G. Cahill,"[('sub-out', ""57'"")]",9,L. Angol,[]
29,N. Chalobah,[],7,G. Edwards,"[('sub-out', ""58'"")]"
22,Willian,"[('sub-out', ""73'"")]",8,C. Forrester,"[('yellow-card', ""23'"")]"
11,Pedro,[],18,L. Lopes,[]
14,R. Loftus-Cheek,"[('sub-out', ""70'"")]",4,M. Bostwick,[]
4,Fàbregas,"[('yellow-card', ""24'"")]",11,M. Maddison,"[('sub-out', ""57'"")]"
23,M. Batshuayi,[],21,T. Nichols,[]
