"
Montpellier
","
Bordeaux
"
Starting XI
1,L. Pionnier,[],30,J. Prior,[]
3,D. Congré,[],5,N. Pallois,[]
18,N. Saint-Ruf,[],3,D. Contento,[]
4,Hilton,"[('sub-out', ""89'"")]",6,I. Lewczuk,"[('yellow-card', ""19'"")]"
25,M. Deplagne,"[('yellow-card', ""56'"")]",2,M. Gajić,[]
13,E. Skhiri,"[('sub-out', ""82'"")]",27,G. Sertic,"[('yellow-card', ""66'""), ('sub-out', ""73'"")]"
28,S. Sessègnon,"[('yellow-card', ""66'"")]",18,J. Plašil,[]
8,M. Sanson,[],23,V. Vada,"[('sub-out', ""61'"")]"
7,P. Lasne,[],7,J. Ménez,"[('red-card', ""38'"")]"
15,S. Mounié,[],25,Malcom,"[('sub-out', ""62'"")]"
19,S. Camara,"[('sub-out', ""87'"")]",24,G. Laborde,[]
