"
Hull City
","
AFC Bournemouth
"
Starting XI
16,E. Jakupovic,[],1,A. Boruc,[]
3,A. Robertson,[],3,S. Cook,[]
5,H. Maguire,[],15,A. Smith,"[('yellow-card', ""60'"")]"
6,C. Davies,[],26,T. Mings,[]
21,M. Dawson,[],11,C. Daniels,[]
8,T. Huddlestone,[],32,J. Wilshere,[]
11,S. Clucas,[],24,R. Fraser,"[('sub-out', ""55'"")]"
25,R. Mason,"[('sub-out', ""86'"")]",8,H. Arter,[]
10,R. Snodgrass,"[('sub-out', ""76'"")]",6,A. Surman,[]
20,A. Diomande,[],19,J. Stanislas,"[('sub-out', ""69'"")]"
9,A. Hernández,"[('sub-out', ""83'"")]",9,B. Afobe,"[('sub-out', ""55'"")]"
