"
Arsenal
","
Hull City
"
Starting XI
33,P. Čech,[],16,E. Jakupovic,[]
20,S. Mustafi,[],5,H. Maguire,[]
3,K. Gibbs,"[('yellow-card', ""54'"")]",3,A. Robertson,[]
24,Bellerín,[],13,A. Ranocchia,"[('yellow-card', ""70'"")]"
6,L. Koscielny,[],14,O. Elabdellaoui,"[('sub-out', ""66'"")]"
15,A. Oxlade-Chamberlain,"[('sub-out', ""82'"")]",8,T. Huddlestone,"[('sub-out', ""78'"")]"
34,F. Coquelin,[],11,S. Clucas,"[('red-card', ""90'+"")]"
11,M. Özil,[],50,L. Marković,[]
14,T. Walcott,"[('yellow-card', ""53'""), ('sub-out', ""69'"")]",10,A. N'Diaye,[]
17,A. Iwobi,"[('sub-out', ""82'"")]",17,K. Grosicki,"[('sub-out', ""60'"")]"
7,A. Sánchez,"[('yellow-card', ""76'"")]",24,O. Niasse,[]
