"
Bologna
","
Torino
"
Starting XI
83,A. Mirante,[],21,J. Hart,[]
25,A. Masina,[],23,A. Barreca,[]
20,D. Maietta,[],24,E. Moretti,[]
4,E. Krafth,[],13,L. Rossettini,[]
2,M. Oikonomou,[],7,D. Zappacosta,"[('sub-out', ""46'"")]"
5,E. Pulgar,[],18,M. Valdifiori,"[('sub-out', ""66'"")]"
16,Á. Nagy,"[('sub-out', ""78'"")]",15,M. Benassi,"[('yellow-card', ""45'+""), ('sub-out', ""79'"")]"
31,B. Džemaili,"[('yellow-card', ""38'"")]",8,D. Baselli,[]
11,L. Krejčí,"[('sub-out', ""88'"")]",14,Iago Falqué,[]
14,F. Di Francesco,"[('sub-out', ""72'"")]",10,A. Ljajić,[]
10,M. Destro,"[('yellow-card', ""63'"")]",31,L. Boyé,[]
