"
Palermo
","
Sampdoria
"
Starting XI
1,J. Posavec,[],2,E. Viviano,[]
15,T. Cionek,[],19,V. Regini,[]
4,S. Anđelković,"[('sub-out', ""90'+"")]",37,M. Škriniar,[]
3,A. Rispoli,[],26,M. Silvestre,[]
19,H. Aleesami,[],24,B. Bereszyński,[]
18,I. Chochev,[],18,D. Praet,"[('sub-out', ""83'"")]"
25,Bruno Henrique,"[('yellow-card', ""53'"")]",23,F. Đuričić,"[('yellow-card', ""46'""), ('sub-out', ""53'"")]"
14,A. Gazzi,"[('yellow-card', ""19'"")]",8,É. Barreto,[]
30,I. Nestorovski,[],21,L. Cigarini,"[('yellow-card', ""18'""), ('sub-out', ""59'"")]"
20,R. Sallai,"[('sub-out', ""77'"")]",14,P. Schick,[]
22,N. Balogh,"[('sub-out', ""83'"")]",27,F. Quagliarella,[]
