"
Palermo
","
Cagliari
"
Starting XI
68,A. Fulignati,[],1,Rafael,[]
12,G. González,[],2,Bruno Alves,[]
3,A. Rispoli,[],19,F. Pisacane,[]
6,E. Goldaniga,[],29,N. Murru,[]
97,G. Pezzella,[],10,João Pedro ,"[('sub-out', ""81'"")]"
2,R. Vitiello,"[('sub-out', ""80'"")]",20,S. Padoin,[]
18,I. Chochev,[],3,M. Isla,"[('yellow-card', ""16'"")]"
14,A. Gazzi,"[('yellow-card', ""5'""), ('sub-out', ""67'"")]",21,A. Ioniţă,[]
25,Bruno Henrique,"[('yellow-card', ""75'""), ('sub-out', ""88'"")]",77,P. Tachtsidis ,[]
30,I. Nestorovski,[],22,M. Borriello,"[('sub-out', ""90'+"")]"
8,A. Trajkovski,"[('yellow-card', ""90'"")]",25,M. Sau,"[('sub-out', ""86'"")]"
