"
Vitesse
","
Heerenveen
"
Starting XI
1,E. Room,[],1,E. Mulder,[]
19,M. Miazga,[],16,J. St. Juste,[]
37,G. Kashia,[],5,L. Bijker,[]
5,K. Leerdam,[],22,W. Faes,[]
6,A. Kruiswijk,[],2,S. Marzo,"[('yellow-card', ""17'""), ('sub-out', ""36'"")]"
18,M. Nakamba,[],8,M. Thorsby,"[('sub-out', ""54'"")]"
25,N. Foor,[],21,Y. Kobayashi,[]
34,L. Baker,[],19,P. van Amersfoort,"[('sub-out', ""75'"")]"
7,M. Rashica,"[('sub-out', ""88'"")]",7,L. Slagveer,[]
11,Nathan,"[('sub-out', ""64'"")]",9,R. Ghoochannejhad,[]
13,R. van Wolfswinkel,"[('sub-out', ""88'"")]",11,S. Larsson,[]
