"
Bayer Leverkusen
","
Eintracht Frankfurt
"
Starting XI
1,B. Leno,[],1,L. Hradecky,[]
16,T. Jedvaj,[],15,M. Hector,[]
21,Ö. Toprak,"[('yellow-card', ""37'"")]",5,Jesús Vallejo,[]
18,Wendell,[],6,B. Oczipka,[]
39,B. Henrichs,[],22,T. Chandler,[]
29,K. Havertz,"[('sub-out', ""90'"")]",28,A. Barkok,[]
38,K. Bellarabi,[],11,M. Gaćinović,"[('yellow-card', ""36'""), ('sub-out', ""52'"")]"
44,K. Kampl,[],20,M. Hasebe,[]
8,L. Bender,"[('yellow-card', ""21'""), ('sub-out', ""62'"")]",39,Omar Mascarell,[]
7,J. Hernández,"[('sub-out', ""70'"")]",14,A. Meier,"[('sub-out', ""66'"")]"
19,J. Brandt,[],31,B. Hrgota,"[('sub-out', ""76'"")]"
