"
Empoli
","
Udinese
"
Starting XI
28,Ł. Skorupski,[],1,O. Karnezis,[]
21,M. Pasqual,"[('yellow-card', ""45'"")]",30,Felipe,[]
15,A. Costa,"[('yellow-card', ""48'"")]",5,Danilo,[]
2,V. Laurini,"[('sub-out', ""56'"")]",3,Samir,"[('yellow-card', ""63'"")]"
6,G. Bellusci,"[('yellow-card', ""40'"")]",37,D. Faraoni,[]
11,D. Croce,[],10,R. de Paul,[]
77,M. Büchel,[],14,J. Jankto,"[('yellow-card', ""26'""), ('sub-out', ""85'"")]"
33,R. Krunić,[],23,E. Hallfreðsson,"[('yellow-card', ""32'""), ('sub-out', ""63'"")]"
7,M. Maccarone,"[('sub-out', ""78'"")]",6,S. Fofana,[]
20,M. Pucciarelli,"[('sub-out', ""72'"")]",77,C. Théréau,[]
9,L. Mchedlidze,[],9,D. Zapata,"[('sub-out', ""55'"")]"
