"
Borussia Dortmund
","
Monaco
"
Starting XI
38,R. Bürki,[],1,D. Subašić,"[('yellow-card', ""87'"")]"
29,M. Schmelzer,"[('sub-out', ""46'"")]",5,Jemerson,"[('yellow-card', ""46'"")]"
25,S. Papastathopoulos,"[('yellow-card', ""16'"")]",2,Fabinho,"[('yellow-card', ""81'"")]"
26,Ł. Piszczek,[],24,A. Raggi,[]
28,M. Ginter,"[('yellow-card', ""40'"")]",38,A. Touré,[]
13,Raphaël Guerreiro,[],25,K. Glik,[]
23,S. Kagawa,[],27,T. Lemar,"[('yellow-card', ""58'"")]"
33,J. Weigl,[],10,Bernardo Silva,"[('sub-out', ""66'"")]"
7,O. Dembélé,[],8,João Moutinho,[]
6,S. Bender,"[('sub-out', ""46'"")]",29,K. Mbappe ,[]
17,P. Aubameyang,[],9,R. Falcao,"[('sub-out', ""85'"")]"
