"
AZ
","
Groningen
"
Starting XI
24,T. Krul,[],1,S. Padt,[]
23,D. Luckassen,[],2,J. Davidson,[]
4,R. Vlaar,[],6,E. Reijnen,[]
3,R. van Eijden,[],22,S. Tibbling,"[('sub-out', ""81'"")]"
5,R. Haps,[],8,R. Jenssen,[]
17,J. Svensson,[],5,S. Memišević,[]
30,S. Wuytens,[],24,T. Hiariej,[]
20,M. Seuntjens,"[('sub-out', ""76'"")]",12,J. Bacuna,[]
8,J. van Overeem,[],17,Jesper Drost,[]
19,D. dos Santos,"[('sub-out', ""83'"")]",14,M. Mahi,[]
27,F. Friday,"[('sub-out', ""71'"")]",13,A. Sørloth,"[('sub-out', ""70'"")]"
