"
Nancy
","
Bordeaux
"
Starting XI
1,S. Chernik,[],30,J. Prior,[]
14,J. Cuffaut,[],21,T. Pellenard,"[('yellow-card', ""31'"")]"
28,J. Cétout,"[('sub-out', ""74'"")]",6,I. Lewczuk,[]
26,V. Muratori,[],29,M. Poundjé,[]
24,E. Cabaco,[],2,M. Gajić,"[('yellow-card', ""36'"")]"
4,M. Diagne,[],23,V. Vada,"[('sub-out', ""87'"")]"
7,A. Robic,"[('sub-out', ""71'"")]",17,A. Ounas,"[('sub-out', ""83'"")]"
11,K. Coulibaly,"[('sub-out', ""81'"")]",14,J. Toulalan,[]
8,V. Marchetti,[],18,J. Plašil,[]
18,D. Guidileye,[],7,J. Ménez,"[('sub-out', ""79'"")]"
15,Y. Hadji,[],24,G. Laborde,[]
