"
Metz
","
Montpellier
"
Starting XI
1,T. Didillon,[],1,L. Pionnier,[]
13,F. Signorino,"[('sub-out', ""83'"")]",21,W. Rémy,[]
25,Iván,[],4,Hilton,[]
5,G. Milán,[],24,J. Roussillon,"[('sub-out', ""46'"")]"
6,S. Falette,[],25,M. Deplagne,"[('yellow-card', ""43'""), ('sub-out', ""46'"")]"
23,C. Philipps,[],11,J. Ikone,[]
2,F. Diagne,[],13,E. Skhiri,[]
19,F. Mollet,[],6,J. Marveaux,"[('sub-out', ""63'"")]"
24,R. Cohade,[],7,P. Lasne,[]
11,O. N'Guette,"[('yellow-card', ""65'""), ('sub-out', ""67'"")]",28,S. Sessègnon,[]
18,C. Diabaté,"[('sub-out', ""70'"")]",15,S. Mounié,"[('yellow-card', ""88'"")]"
