"
Fiorentina
","
Bologna
"
Starting XI
12,C. Tătărușanu,[],83,A. Mirante,[]
13,D. Astori,"[('yellow-card', ""78'"")]",35,V. Torosidis,"[('sub-out', ""77'"")]"
40,N. Tomović,"[('yellow-card', ""70'"")]",20,D. Maietta,[]
72,J. Iličić,"[('sub-out', ""70'"")]",28,D. Gastaldello,[]
5,M. Badelj,"[('yellow-card', ""59'"")]",15,I. M'baye,[]
31,H. Milić,[],6,F. Viviani,"[('sub-out', ""54'"")]"
19,S. Cristóforo,[],8,S. Taïder,"[('sub-out', ""54'"")]"
6,C. Sánchez,[],17,G. Donsah,[]
20,Borja Valero,[],11,L. Krejčí,"[('yellow-card', ""90'"")]"
16,Cristian Tello,"[('sub-out', ""84'"")]",9,S. Verdi,[]
9,N. Kalinić,"[('sub-out', ""46'"")]",10,M. Destro,"[('yellow-card', ""29'"")]"
