"
Real Madrid
","
Atlético Madrid"
Starting XI
1,K. Navas,[],13,J. Oblak,[]
3,Pepe,"[('sub-out', ""67'"")]",20,Juanfran,[]
4,Sergio Ramos,[],3,Filipe Luis,[]
2,Daniel Carvajal,"[('yellow-card', ""88'"")]",15,S. Savić,[]
12,Marcelo,[],2,D. Godín,"[('yellow-card', ""60'"")]"
14,Casemiro,"[('yellow-card', ""37'"")]",14,Gabi,[]
19,L. Modrić,[],8,Saúl,"[('yellow-card', ""52'""), ('sub-out', ""62'"")]"
8,T. Kroos,"[('sub-out', ""76'"")]",10,Y. Carrasco,"[('sub-out', ""88'"")]"
11,G. Bale,"[('sub-out', ""81'"")]",6,Koke,"[('yellow-card', ""89'"")]"
9,K. Benzema,[],7,A. Griezmann,[]
7,Cristiano Ronaldo,[],9,Fernando Torres,"[('sub-out', ""78'"")]"
