"
Barcelona
","
Celta de Vigo
"
Starting XI
1,M. ter Stegen,[],1,Sergio Álvarez,[]
18,Jordi Alba,[],20,Sergi Gómez,"[('yellow-card', ""49'"")]"
3,Piqué,[],24,F. Roncaglia,[]
23,S. Umtiti,[],22,G. Cabral,"[('yellow-card', ""36'"")]"
12,Rafinha,[],19,Jonny Castro,[]
20,Sergi Roberto,"[('sub-out', ""67'"")]",2,Hugo Mallo,[]
5,Busquets,"[('yellow-card', ""20'""), ('sub-out', ""61'"")]",18,D. Wass,"[('sub-out', ""68'"")]"
4,I. Rakitić,[],6,N. Radoja,"[('yellow-card', ""38'"")]"
11,Neymar,"[('sub-out', ""70'"")]",9,J. Guidetti,"[('sub-out', ""62'"")]"
9,L. Suárez,[],7,T. Bongonda,"[('sub-out', ""51'"")]"
10,L. Messi,[],10,Iago Aspas,[]
