"
Montpellier
","
Guingamp
"
Starting XI
1,L. Pionnier,[],1,K. Johnsson,[]
3,D. Congré,[],15,J. Sorbon,[]
23,N. Mukiele,[],22,J. Martins-Pereira,[]
24,J. Roussillon,[],27,M. Bodmer,"[('sub-out', ""63'"")]"
4,Hilton,[],2,J. Ikoko,[]
13,E. Skhiri,"[('sub-out', ""86'"")]",29,C. Kerbrat,[]
10,R. Boudebouz,[],8,L. Deaux,[]
28,S. Sessègnon,[],10,N. Benezet,"[('sub-out', ""8'"")]"
7,P. Lasne,"[('sub-out', ""74'"")]",17,E. Didot,"[('sub-out', ""79'"")]"
15,S. Mounié,[],19,Y. Salibur,[]
18,I. Mbenza,"[('sub-out', ""63'"")]",23,J. Briand,[]
