"
Sparta Rotterdam
","
Vitesse
"
Starting XI
1,R. Kortsmit,[],1,E. Room,[]
6,B. Vriends,[],37,G. Kashia,[]
8,M. Dijkstra,"[('yellow-card', ""62'"")]",3,M. van der Werff,"[('sub-out', ""76'"")]"
5,M. Breuer,[],5,K. Leerdam,[]
2,D. Dumfries,[],8,K. Ota,[]
3,S. Floranus,[],10,A. Tighadouini,"[('sub-out', ""63'"")]"
10,S. Spierings,"[('red-card', ""90'+"")]",25,N. Foor,"[('yellow-card', ""90'+"")]"
4,K. Dougall,[],18,M. Nakamba,[]
9,Z. El Azzouzi,"[('sub-out', ""60'"")]",34,L. Baker,[]
7,L. Brogno,"[('sub-out', ""79'"")]",13,R. van Wolfswinkel,"[('yellow-card', ""90'+"")]"
11,C. Goodwin,"[('sub-out', ""69'"")]",7,M. Rashica,"[('sub-out', ""69'"")]"
