"
Montpellier
","
Dijon
"
Starting XI
1,L. Pionnier,[],30,B. Reynet,[]
21,W. Rémy,[],27,C. Varrault,[]
24,J. Roussillon,[],23,V. Rüfli,[]
25,M. Deplagne,[],4,J. Lotiès,[]
4,Hilton,[],21,Y. Abdelhamid,[]
7,P. Lasne,[],22,J. Gastien,[]
13,E. Skhiri,[],8,P. Lees Melou,[]
8,M. Sanson,[],15,F. Balmont,"[('sub-out', ""76'"")]"
28,S. Sessègnon,[],20,R. Amalfitano,"[('sub-out', ""46'"")]"
15,S. Mounié,[],11,Júlio Tavares,[]
19,S. Camara,"[('sub-out', ""81'"")]",9,L. Diony,"[('sub-out', ""81'"")]"
