"
RB Leipzig
","
Hertha BSC
"
Starting XI
32,P. Gulácsi,[],22,R. Jarstein,[]
23,M. Halstenberg,"[('sub-out', ""67'"")]",23,M. Weiser,"[('sub-out', ""11'"")]"
4,W. Orban,[],5,N. Stark,"[('yellow-card', ""73'"")]"
3,Bernardo,[],28,F. Lustenberger,"[('yellow-card', ""78'"")]"
7,M. Sabitzer,[],21,M. Plattenhardt,[]
13,S. Ilsanker,[],13,J. Hegeler,[]
31,D. Demme,[],20,Allan,[]
8,N. Keïta,"[('sub-out', ""46'"")]",24,G. Haraguchi,"[('sub-out', ""79'"")]"
9,Y. Poulsen,[],8,S. Kalou,"[('sub-out', ""46'"")]"
11,T. Werner,"[('yellow-card', ""59'""), ('sub-out', ""84'"")]",19,V. Ibišević,[]
10,E. Forsberg,[],16,J. Schieber,[]
