"
Chelsea
","
Crystal Palace"
Starting XI
13,T. Courtois,[],13,W. Hennessey,[]
3,Marcos Alonso,"[('sub-out', ""74'"")]",2,J. Ward,[]
28,Azpilicueta,[],5,J. Tomkins,"[('sub-out', ""46'"")]"
24,G. Cahill,"[('yellow-card', ""79'"")]",12,M. Sakho,[]
30,David Luiz,"[('yellow-card', ""83'"")]",7,Y. Cabaye,[]
11,Pedro,[],11,W. Zaha,[]
7,N. Kanté,[],10,A. Townsend,"[('sub-out', ""60'"")]"
21,N. Matić,"[('sub-out', ""59'"")]",28,L. Milivojević,"[('yellow-card', ""73'"")]"
10,E. Hazard,[],42,J. Puncheon,[]
4,Fàbregas,"[('sub-out', ""90'+"")]",31,J. Schlupp,[]
19,Diego Costa,"[('yellow-card', ""50'"")]",17,C. Benteke,"[('yellow-card', ""68'"")]"
