"
Málaga
","
Deportivo La Coruña
"
Starting XI
1,C. Kameni,[],13,P. Tytoń,[]
4,M. Villanueva,[],16,Luisinho,"[('yellow-card', ""10'"")]"
23,Miguel Torres,[],6,Albentosa,[]
15,F. Ricca,[],12,Sidnei,[]
18,R. Rosales,[],21,Bruno Gama,[]
6,Ignacio Camacho,"[('yellow-card', ""78'"")]",20,Guilherme,"[('sub-out', ""90'+"")]"
10,J. Añor,"[('yellow-card', ""76'"")]",19,F. Fajr,"[('sub-out', ""68'"")]"
31,Pablo Fornals,"[('sub-out', ""87'"")]",22,C. Borges,[]
11,G. Castro,[],2,Juanfran,[]
19,Sandro Ramírez,"[('sub-out', ""54'"")]",10,F. Andone,[]
8,Michael Santos,"[('sub-out', ""73'"")]",9,M. Moreno,"[('sub-out', ""90'"")]"
