"
Chievo
","
Atalanta
"
Starting XI
70,S. Sorrentino,[],1,E. Berisha,[]
21,N. Frey,"[('yellow-card', ""29'"")]",24,A. Conti,[]
3,D. Dainelli,[],5,A. Masiello,[]
18,M. Gobbi,[],6,E. Zukanović,[]
5,A. Gamberini,[],3,Rafael Tolói,[]
19,L. Castro,[],37,L. Spinazzola,[]
1,J. de Guzmán,"[('sub-out', ""46'"")]",10,A. Gómez,"[('sub-out', ""87'"")]"
23,V. Birsa,"[('sub-out', ""84'"")]",27,J. Kurtič,[]
8,I. Radovanović,[],11,R. Freuler,[]
31,S. Pellissier,[],88,A. Grassi,"[('yellow-card', ""27'""), ('sub-out', ""68'"")]"
69,R. Meggiorini,"[('sub-out', ""46'"")]",29,A. Petagna,"[('sub-out', ""90'"")]"
