"
Deportivo Alavés
","
Leganés
"
Starting XI
1,Fernando Pacheco,[],13,Iago Herrerín,[]
4,Alexis,"[('yellow-card', ""90'+"")]",5,M. Mantovani,[]
5,Laguardia,[],18,Pablo Ínsua,[]
22,Carlos Vigaray,[],3,Bustinza,[]
15,T. Hernández,"[('yellow-card', ""2'"")]",17,Víctor Díaz,"[('sub-out', ""73'"")]"
17,Edgar Méndez,"[('sub-out', ""76'"")]",4,Adrián Marín,[]
19,Manu García,[],21,Rubén Pérez,"[('yellow-card', ""90'+"")]"
6,Marcos Llorente,[],24,Timor,"[('sub-out', ""62'"")]"
8,Víctor Camarasa,"[('sub-out', ""85'"")]",8,Gabriel,"[('yellow-card', ""83'"")]"
11,Ibai Gómez,"[('yellow-card', ""18'""), ('sub-out', ""78'"")]",7,D. Machís,"[('sub-out', ""56'"")]"
20,Deyverson,[],9,Guerrero,[]
