"
Internazionale
","
Genoa
"
Starting XI
1,S. Handanovič,[],1,M. Perin,[]
24,J. Murillo,"[('yellow-card', ""53'"")]",5,A. Izzo,[]
33,D. D'Ambrosio,[],24,E. Muñoz,[]
25,João Miranda,[],8,N. Burdisso,[]
55,Y. Nagatomo,[],22,D. Lazović,[]
6,João Mário,"[('sub-out', ""88'"")]",93,D. Laxalt,"[('sub-out', ""85'"")]"
77,M. Brozović,[],30,L. Rigoni,"[('sub-out', ""79'"")]"
9,M. Icardi,[],88,T. Rincón,[]
23,E. Martins,"[('sub-out', ""46'"")]",44,Miguel Veloso,"[('yellow-card', ""28'"")]"
8,R. Palacio,"[('sub-out', ""57'"")]",9,G. Simeone,[]
87,A. Candreva,[],11,L. Ocampos,"[('yellow-card', ""24'""), ('sub-out', ""57'"")]"
