"
Crotone
","
Sampdoria
"
Starting XI
1,A. Cordaz,[],1,C. Puggioni,[]
22,A. Rosi,"[('yellow-card', ""5'"")]",37,M. Škriniar,[]
13,G. Ferrari,"[('yellow-card', ""90'+"")]",26,M. Silvestre,[]
17,F. Ceccherini,[],19,V. Regini,[]
15,D. Mesbah,"[('sub-out', ""70'"")]",13,Pedro Pereira,[]
6,M. Rohdén,[],8,É. Barreto,[]
8,L. Crisetig,"[('sub-out', ""88'"")]",34,L. Torreira,[]
18,A. Barberis,[],16,K. Linetty,"[('sub-out', ""46'"")]"
11,D. Falcinelli,[],11,R. Álvarez,"[('sub-out', ""52'"")]"
7,R. Palladino,"[('sub-out', ""78'"")]",9,L. Muriel,"[('sub-out', ""88'"")]"
29,M. Trotta,"[('yellow-card', ""37'"")]",27,F. Quagliarella,[]
