"
Freiburg
","
Hertha BSC
"
Starting XI
1,A. Schwolow,[],22,R. Jarstein,[]
4,C. Söyüncü,[],5,N. Stark,"[('yellow-card', ""10'"")]"
17,L. Kübler,"[('sub-out', ""83'"")]",25,J. Brooks,[]
3,Torrejón,[],21,M. Plattenhardt,[]
30,C. Günter,[],28,F. Lustenberger,[]
19,J. Haberer,"[('sub-out', ""80'"")]",2,P. Pekarík,[]
32,V. Grifo,[],14,V. Stocker,"[('sub-out', ""66'"")]"
27,N. Höfler,[],3,P. Skjelbred,"[('sub-out', ""83'"")]"
8,M. Frantz,[],6,V. Darida,[]
26,M. Philipp,[],8,S. Kalou,"[('yellow-card', ""34'""), ('sub-out', ""66'"")]"
7,F. Niederlechner,"[('sub-out', ""74'"")]",19,V. Ibišević,[]
