"
West Ham United
","
Swansea City"
Starting XI
1,D. Randolph,"[('yellow-card', ""90'+"")]",1,Ł. Fabiański,[]
23,José Fonte,[],16,Martin Olsson,[]
22,S. Byram,[],33,F. Fernández,"[('yellow-card', ""77'"")]"
19,J. Collins,[],6,A. Mawson,[]
26,A. Masuaku,[],26,K. Naughton,[]
10,M. Lanzini,"[('yellow-card', ""57'"")]",42,T. Carroll,"[('sub-out', ""46'"")]"
8,C. Kouyaté,"[('yellow-card', ""45'"")]",24,J. Cork,"[('sub-out', ""65'"")]"
16,M. Noble,"[('yellow-card', ""38'"")]",15,W. Routledge,"[('sub-out', ""46'"")]"
30,M. Antonio,"[('sub-out', ""40'"")]",23,G. Sigurðsson,[]
11,R. Snodgrass,"[('sub-out', ""71'"")]",8,L. Fer,[]
20,A. Ayew,"[('yellow-card', ""81'""), ('sub-out', ""86'"")]",3,J. Ayew,[]
