"
Manchester United
","
Watford
"
Starting XI
1,David de Gea,[],1,Gomes,[]
3,E. Bailly,[],3,M. Britos,"[('sub-out', ""46'"")]"
12,C. Smalling,[],15,C. Cathcart,"[('sub-out', ""83'"")]"
6,P. Pogba,[],4,Y. Kaboul,[]
17,D. Blind,[],5,S. Prödl,[]
22,H. Mkhitaryan,"[('sub-out', ""89'"")]",25,J. Holebas,[]
8,Mata,"[('sub-out', ""72'"")]",29,E. Capoue,[]
25,A. Valencia,"[('yellow-card', ""90'+"")]",8,T. Cleverley,[]
21,Ander Herrera,[],20,M. Zárate,"[('sub-out', ""74'"")]"
11,A. Martial,"[('sub-out', ""81'"")]",9,T. Deeney,[]
9,Z. Ibrahimović,[],21,M. Niang,[]
