"
Crotone
","
Bologna
"
Starting XI
1,A. Cordaz,[],83,A. Mirante,[]
22,A. Rosi,[],20,D. Maietta,"[('yellow-card', ""76'"")]"
17,F. Ceccherini,[],35,V. Torosidis,"[('sub-out', ""29'"")]"
13,G. Ferrari,[],25,A. Masina,"[('yellow-card', ""71'"")]"
87,B. Martella,[],28,D. Gastaldello,"[('yellow-card', ""40'""), ('sub-out', ""42'"")]"
6,M. Rohdén,"[('sub-out', ""77'"")]",6,F. Viviani,"[('sub-out', ""83'"")]"
28,L. Capezzi,"[('sub-out', ""57'"")]",16,Á. Nagy,"[('yellow-card', ""86'"")]"
8,L. Crisetig,[],31,B. Džemaili,[]
11,D. Falcinelli,"[('yellow-card', ""68'"")]",10,M. Destro,[]
7,R. Palladino,"[('yellow-card', ""4'"")]",14,F. Di Francesco,[]
29,M. Trotta,"[('sub-out', ""64'"")]",11,L. Krejčí,[]
