"
Atlas
","
Guadalajara
"
Starting XI
1,O. Ustari,[],30,R. Cota,[]
3,L. Jiménez,[],2,O. Alanís,[]
18,L. Robles,"[('sub-out', ""59'"")]",6,Edwin Hernández,[]
12,D. Arreola,"[('yellow-card', ""77'""), ('sec-yellow-card', ""90'+"")]",4,J. Pereira,[]
14,R. Reyes,[],7,O. Pineda,[]
13,J. Salas,[],20,R. Pizarro,"[('sub-out', ""89'"")]"
8,D. Álvarez,"[('sub-out', ""46'"")]",23,J. Vázquez,[]
28,M. Barragán,[],10,E. López,"[('sub-out', ""64'"")]"
27,J. Madueña,"[('yellow-card', ""30'"")]",11,I. Brizuela,"[('sub-out', ""69'"")]"
11,M. Alustiza,"[('sub-out', ""46'"")]",17,J. Sánchez,[]
15,B. Garnica,[],14,Á. Zaldívar,[]
